DEPT,ECGR,ATRT,DTCO,DTSM,RHOB,NPHI
4818,68.7238,10.5737,80.5787,173.7526,2.4825,33.1337
4818.5,53.8334,5.8225,69.8758,159.2766,2.5778,33.6205
4819,83.6479,4.2542,86.6202,158.7898,2.5381,43.9753
4819.5,88.5842,2.6347,85.1446,161.0726,2.686,38.0999
4820,88.6738,1.6634,89.6097,164.8274,2.6938,39.6357
4820.5,75.3339,1.5245,81.44,160.4932,2.7094,40.3542
4821,54.0186,1.5923,70.8053,141.2306,2.682,37.6851
4821.5,87.0978,1.9817,90.7821,161.9557,2.6864,31.6367
4822,38.0588,1.9054,80.3037,147.6901,2.6852,29.1582
4822.5,30.3443,2.3348,71.5275,134.2625,2.6563,38.2291
4823,89.9122,4.6503,82.3902,145.6087,2.5644,34.8806
4823.5,86.4333,5.6279,72.5418,133.6794,2.5364,34.1294
4824,148.1209,5.6446,84.6923,166.5028,2.6141,30.7753
4824.5,110.4691,4.2712,95.0986,183.706,2.6182,25.5452
4825,67.5814,2.9035,66.4936,118.622,2.5721,30.9061
4825.5,88.5293,4.4784,69.1767,118.012,2.5142,34.1646
4826,82.0465,12.5945,70.9777,127.571,2.5362,18.4553
4826.5,109.1595,8.5168,78.4993,141.4688,2.5876,20.6922
4827,102.7029,6.1451,80.354,148.7411,2.6127,26.2288
4827.5,105.2298,4.0968,83.6941,152.7472,2.5682,29.7387
4828,88.2608,3.588,79.5014,141.7092,2.609,26.4492
4828.5,106.1145,3.8031,84.4086,153.9501,2.6381,31.6684
4829,96.1008,4.2781,81.7219,147.6849,2.6339,36.6863
4829.5,104.5446,4.2105,76.8117,129.3221,2.6174,36.415
4830,40.0423,4.9186,72.3998,113.2178,2.6044,33.6416
4830.5,42.0633,8.2918,78.0274,125.9062,2.5655,22.2396
4831,83.931,8.2925,72.4271,117.8773,2.4587,14.475
4831.5,74.1074,10.4274,73.5542,125.9807,2.3945,24.567
4832,113.0527,12.5234,89.4965,163.6043,2.4135,22.1535
4832.5,114.7958,4.9307,79.4763,158.1573,2.5973,19.1754
4833,80.189,3.3719,83.145,152.7138,2.5712,34.4223
4833.5,24.0149,3.6294,73.6475,133.3643,2.6558,38.0952
4834,17.7229,5.0331,72.5154,132.682,2.5504,38.7657
4834.5,20.8706,6.9744,68.4858,129.1664,2.6183,35.0847
4835,16.2488,15.0853,68.2751,131.7548,2.6119,32.513
4835.5,14.8542,13.677,71.6792,129.3009,2.6406,31.0902
4836,16.6084,10.1348,69.1112,132.6912,2.6587,32.4577
4836.5,15.6258,8.5324,71.2835,135.4458,2.6157,35.9761
4837,16.8665,8.0542,70.7962,134.1516,2.6382,33.9912
4837.5,17.7815,7.847,68.3102,130.7561,2.6359,32.9106
4838,16.9152,9.4056,69.7235,134.9031,2.5986,32.4374
4838.5,32.535,6.265,77.1381,143.1723,2.5834,36.5513
4839,28.4953,4.3661,75.1532,141.557,2.6054,41.3353
4839.5,40.3778,3.5962,76.7178,141.3165,2.6059,43.4847
4840,25.1604,3.615,72.7022,136.8708,2.6119,41.5025
4840.5,27.2921,4.2181,71.3023,134.7653,2.6456,41.4984
4841,27.6509,5.2688,71.2595,134.804,2.6691,36.492
4841.5,28.522,6.3615,71.0554,132.1654,2.6314,35.7069
4842,26.4699,7.7873,70.2105,129.8798,2.5667,33.6918
4842.5,27.4033,6.8436,70.7894,132.251,2.6368,31.1841
4843,21.4982,4.5275,70.3405,128.8599,2.649,33.2174
4843.5,26.754,6.2894,74.5304,130.2834,2.6738,32.8189
4844,39.4761,6.1664,70.7874,133.4672,2.6554,29.5846
4844.5,67.599,5.2442,65.1364,141.5355,2.6349,31.1194
4845,85.4865,3.5395,78.4742,155.8161,2.6314,34.1257
4845.5,93.2489,2.3613,89.7665,174.586,2.6286,33.8207
4846,89.9154,1.6348,75.4782,155.6588,2.4335,40.9116
4846.5,79.624,1.5031,69.2081,131.5456,2.5914,44.4598
4847,60.1011,1.6247,67.2092,125.6773,2.7018,41.5107
4847.5,20.571,2.1957,67.3862,125.2341,2.6946,35.842
4848,22.2789,3.5741,67.2422,126.0532,2.698,28.1011
4848.5,23.9867,6.906,66.6099,125.9222,2.6031,23.2915
4849,20.5395,9.7066,66.5343,124.7191,2.6092,24.5192
4849.5,21.0082,14.8688,66.3878,124.8231,2.6246,28.7475
4850,22.4785,22.8925,65.1302,121.7055,2.5266,28.3702
4850.5,21.9201,14.8407,64.7186,112.0991,2.565,28.1172
4851,23.5758,8.8496,65.3487,130.2083,2.6209,27.5874
4851.5,24.3566,9.4274,59.29,113.2126,2.8132,28.2959
4852,22.5509,11.4232,63.044,113.995,2.7355,26.9949
4852.5,21.244,12.3465,59.4748,112.3476,2.6909,25.9219
4853,22.6999,15.5013,60.8965,119.8751,2.6669,26.6399
4853.5,22.1397,14.5003,61.7068,115.2334,2.6814,26.9721
4854,21.6345,13.5812,63.4235,121.2633,2.6089,27.0692
4854.5,22.6665,12.285,66.9811,134.1752,2.7114,27.6733
4855,57.1208,3.9942,92.3684,168.1438,2.694,30.1882
4855.5,68.679,1.6326,98.0851,186.9277,2.5558,44.5987
4856,69.1046,1.2444,100.3162,189.6643,2.5712,47.1457
4856.5,64.9556,1.0419,95.4489,183.886,2.6536,47.3067
4857,52.2142,0.996,93.9695,177.8528,2.65,46.2698
4857.5,53.3475,1.1028,93.5792,176.725,2.6409,48.1502
4858,47.4972,1.2964,89.4539,157.3656,2.5219,48.0729
4858.5,45.8393,2.0232,76.5972,140.2563,2.4329,38.7647
4859,47.0459,3.3091,61.3277,163.637,2.6691,39.9404
4859.5,82.5977,2.6531,76.127,234.8665,1.6513,48.7197
4860,74.0368,1.5074,104.5228,234.8639,2.1147,44.187
4860.5,78.466,1.1471,94.8025,167.6889,2.3273,45.8814
4861,86.3227,0.9483,97.4919,184.283,1.9349,45.4272
4861.5,87.0896,1.0324,98.2896,194.4637,1.8883,42.7575
4862,82.0344,1.1443,94.5042,196.784,1.8985,46.2297
4862.5,82.074,1.1424,106.475,214.4157,1.7914,46.309
4863,80.8275,1.1325,110.3189,220.0145,2.0283,46.3416
4863.5,80.6224,1.13,100.462,191.1931,2.3735,43.8306
4864,72.7137,1.092,91.3617,178.913,2.5978,42.1443
4864.5,75.8325,1.0292,101.2758,203.1701,2.7002,41.0619
4865,82.7005,1.0226,101.2236,200.4072,2.2511,42.4673
4865.5,83.3134,1.0575,96.3354,192.6363,2.6634,48.5959
4866,80.1697,1.046,93.5377,191.9797,2.668,44.6262
4866.5,86.5828,1.0206,96.6295,195.2476,2.6221,43.7396
4867,90.717,1.0083,92.4316,175.762,2.5647,45.5687
4867.5,91.6467,0.9804,79.9109,175.9924,2.0496,45.8765
4868,90.266,0.9462,122.791,166.3767,1.544,46.9556
4868.5,94.4105,1.0043,179.5614,220.3101,1.5254,47.9196
4869,98.555,1.4548,98.4003,191.7064,1.6951,47.7507
4869.5,96.3867,2.0045,92.3054,169.954,2.2703,48.7763
4870,93.8176,1.786,92.4316,174.4078,2.7062,52.9921
4870.5,106.2817,1.4062,95.1486,192.952,2.7137,50.6592
4871,114.9353,1.1654,97.35,192.1535,2.6692,50.5792
4871.5,111.1155,0.9926,94.9644,189.227,2.6783,48.8426
4872,107.9867,0.9463,93.0952,186.899,2.6809,47.4049
4872.5,101.896,0.9271,91.1275,184.9772,2.6346,47.8261
4873,99.0141,0.9032,91.1917,182.4645,2.6982,47.1261
4873.5,92.6299,0.9755,80.539,155.7698,2.6001,46.9568
4874,73.8915,1.2886,65.4184,131.1631,2.5243,42.3365
4874.5,39.6923,2.6305,65.2595,122.9412,2.6004,28.4171
4875,43.6311,5.2119,70.4166,122.4609,2.6699,19.8051
4875.5,42.1549,5.9729,64.1502,123.712,2.6523,21.5234
4876,37.2425,6.82,56.7197,123.2653,2.622,27.2859
4876.5,39.5633,5.688,59.3549,127.718,2.6071,23.952
4877,40.1715,4.7058,64.3026,125.3725,2.6091,26.8524
4877.5,39.0018,4.4017,61.9068,126.8028,2.6069,30.1862
4878,47.4301,3.9668,71.6216,140.2062,2.6032,34.7274
4878.5,41.4278,3.2592,74.6639,131.0355,2.6199,35.2966
4879,40.1607,3.196,64.5121,128.9756,2.6265,30.9547
4879.5,42.3743,3.1856,70.7428,130.3518,2.5896,30.1247
4880,41.4104,2.9301,63.8923,126.4257,2.6329,33.8383
4880.5,37.3708,2.8017,56.5298,123.4729,2.5963,34.6328
4881,33.5035,2.8126,58.7899,114.0213,2.6312,32.419
4881.5,33.8546,2.7421,69.7461,124.6367,2.5869,22.1724
4882,34.2057,2.6836,62.3692,120.5098,2.6513,30.423
4882.5,35.9623,2.75,68.4934,129.1432,2.5994,27.2602
4883,31.1543,2.9553,60.54,113.9741,2.6529,30.7507
4883.5,31.5724,4.1367,58.6523,114.3865,2.6542,19.2473
4884,32.8409,5.0403,66.6121,119.8278,2.6603,18.6644
4884.5,32.7353,6.3541,61.9546,118.6104,2.6549,20.9118
4885,32.6297,10.9079,60.7081,117.6492,2.6517,19.9845
4885.5,31.0204,14.5383,62.8458,117.7912,2.661,18.2612
4886,33.2284,8.8025,69.388,129.0857,2.6108,19.5206
4886.5,66.1935,2.8774,87.4516,160.8273,2.6111,23.3652
4887,70.1168,1.581,85.8188,165.8147,2.617,38.7038
4887.5,54.7324,1.2563,83.2283,160.6952,2.5967,42.8624
4888,62.8964,1.2584,86.5204,161.2422,2.5886,41.274
4888.5,46.1154,1.3571,80.6884,150.354,2.6021,43.1879
4889,48.8754,1.664,75.3953,148.419,2.5757,40.7914
4889.5,47.7163,1.6733,84.8956,161.678,2.6079,36.8058
4890,36.6874,1.5789,73.394,147.3149,2.6025,44.48
4890.5,29.0587,2.3273,72.9878,133.3871,2.5482,41.5279
4891,37.691,3.0785,82.5356,143.0099,2.5541,28.4228
4891.5,47.0014,2.1935,84.4267,152.753,2.6059,30.1309
4892,60.9012,1.4447,88.715,164.2886,2.6242,40.9872
4892.5,64.6552,1.1929,90.5628,165.2084,2.5807,43.6955
4893,60.4124,1.1453,91.0866,165.928,2.582,43.832
4893.5,58.5827,1.1426,87.5063,162.8049,2.5732,44.7782
4894,56.753,1.2066,86.7942,156.5791,2.5872,45.0086
4894.5,55.8423,1.3936,80.5794,148.5682,2.576,40.8852
4895,57.5618,1.5216,86.0161,161.078,2.5745,40.9528
4895.5,52.3201,1.3205,83.0554,158.5212,2.5679,41.861
4896,40.764,1.3452,77.6389,148.2394,2.5321,44.7635
4896.5,57.5966,1.553,78.1214,169.9336,2.5313,42.0796
4897,55.4405,1.1384,87.4844,172.7604,2.5656,40.827
4897.5,52.5368,0.9134,83.8886,167.6647,2.572,50.1704
4898,51.3249,0.9286,87.0402,160.8192,2.5819,48.667
4898.5,29.8376,1.0473,64.4149,139.9009,2.5886,51.3283
4899,37.7169,1.4512,78.4177,155.9404,2.604,40.8029
4899.5,37.102,1.5667,83.0325,154.5695,2.6096,39.9622
4900,36.1398,1.4971,77.0646,153.342,2.575,45.9856
4900.5,53.4493,1.3975,86.7846,157.364,2.5726,47.6407
4901,53.4527,1.1136,89.0205,168.0272,2.6535,42.4134
4901.5,47.9815,0.9927,90.5235,168.5806,2.563,47.8226
4902,47.5003,0.9407,86.3279,158.0612,2.5748,46.2973
4902.5,47.3924,1.0193,87.4593,158.7965,2.6077,44.2104
4903,40.8415,1.0662,87.196,159.411,2.5737,41.9142
4903.5,37.0243,1.063,86.3346,159.0519,2.5712,43.3223
4904,43.4592,1.196,85.6421,155.7748,2.5545,44.9903
4904.5,43.782,1.3617,87.0194,157.1148,2.5715,41.0109
4905,47.2955,1.3356,88.5734,158.6497,2.5619,40.7153
4905.5,45.4455,1.1719,86.9954,156.2665,2.5559,42.3656
4906,33.4598,1.0588,83.7574,154.1336,2.5844,41.8126
4906.5,25.711,1.2394,76.3718,136.7456,2.5339,41.8822
4907,29.3194,1.8011,76.7028,143.0474,2.5064,39.756
4907.5,32.8526,1.9929,85.5503,156.6435,2.6282,40.2132
4908,33.2682,1.8062,79.407,149.2724,2.5494,42.9531
4908.5,43.519,1.8677,84.459,151.3017,2.5886,41.284
4909,42.028,1.5259,84.7411,154.3438,2.5912,40.3616
4909.5,29.707,1.2704,82.359,149.511,2.6002,41.0049
4910,23.2783,1.4821,79.0677,142.6337,2.5873,42.1499
4910.5,26.0269,2.1606,76.6971,138.2583,2.5566,44.8523
4911,28.7755,2.7805,78.4437,142.3019,2.5032,42.3129
4911.5,22.1878,2.436,71.9588,131.6422,2.5651,39.0747
4912,22.5176,2.74,70.4918,127.1796,2.5705,39.339
4912.5,26.59,3.6958,75.2007,135.4528,2.5431,35.7231
4913,34.8415,5.5025,78.3052,139.8658,2.5428,35.6984
4913.5,36.5154,5.2866,85.5773,155.2404,2.5339,34.5177
4914,29.132,5.084,84.6333,149.1968,2.545,32.6632
4914.5,25.7391,4.5388,86.0766,149.5044,2.5381,34.8464
4915,22.3461,4.6176,72.9722,133.2291,2.5435,37.5819
4915.5,18.2735,7.8314,67.1834,125.1947,2.5768,40.3468
4916,17.7702,16.8704,68.424,124.0861,2.5904,36.6756
4916.5,20.9755,62.9533,76.6212,138.2086,2.6536,34.1744
4917,24.4785,83.3768,73.2924,130.5437,2.5652,31.4451
4917.5,22.9717,39.2318,76.4796,134.4579,2.5904,28.4906
4918,21.3597,22.7672,72.705,133.2886,2.5805,29.1232
4918.5,23.5748,16.3553,72.6472,132.7589,2.6031,34.6337
4919,21.6127,19.9299,78.3607,138.2444,2.6324,29.5734
4919.5,26.0635,26.9689,83.3931,155.664,2.6102,29.0911
4920,27.6448,25.1962,80.3618,148.2844,2.6084,32.2778
4920.5,33.7478,25.0178,75.7475,130.0921,2.6741,37.957
4921,32.147,8.1657,74.507,139.8559,2.5137,28.2252
4921.5,68.5889,9.5994,69.0511,120.9271,2.5961,25.034
4922,68.6858,7.8718,66.9161,113.0442,2.5946,31.1099
4922.5,68.7827,7.8277,68.3591,113.4805,2.6742,31.195
4923,72.0226,10.6004,67.187,106.6215,2.664,33.9057
4923.5,46.6857,6.5206,58.8593,98.1385,2.5943,32.6578
4924,7.6468,12.625,62.6111,93.6228,2.6192,13.2819
4924.5,8.6965,54.5404,62.3144,94.3564,2.5251,7.3534
4925,6.5205,13.7392,58.6791,95.2342,2.5292,9.2193
4925.5,9.859,24.5001,67.4276,104.2278,2.4568,6.9975
4926,12.1644,57.0837,74.6822,114.425,2.5032,8.8596
4926.5,10.889,62.8975,66.5092,106.6474,2.4162,12.2077
4927,7.9058,112.0245,65.8665,98.1463,2.3759,10.9065
4927.5,124.8357,135.1882,63.1037,111.737,2.4441,12.89
4928,163.59,77.3012,64.3909,111.899,2.8353,44.8339
4928.5,141.926,24.0233,63.6421,106.6772,3.017,52.5975
4929,150.4067,5.8187,60.7608,105.6723,3.0598,50.8257
4929.5,119.8815,4.1005,61.6932,104.3874,3.1259,50.2505
4930,105.6609,14.2597,64.524,107.1889,2.8963,33.4745
4930.5,79.5748,34.6218,66.6728,111.8399,2.7503,23.9406
4931,73.4472,16.5267,64.6726,110.7516,2.6858,20.4156
4931.5,76.9172,20.6732,66.75,112.7244,2.6948,20.2208
4932,80.1172,16.1767,68.4587,113.3667,2.6877,21.0112
4932.5,80.3373,14.8018,67.4075,113.4428,2.6888,22.0719
4933,89.2523,14.2435,67.7824,119.055,2.6965,22.3697
4933.5,95.3873,13.9118,72.8505,126.7218,2.6926,27.0288
4934,83.5563,8.5328,70.6787,122.6434,2.6712,25.7952
4934.5,95.3487,9.7278,70.6894,120.9241,2.6864,24.2343
4935,99.6412,12.9475,64.7303,113.2619,2.7083,24.7914
4935.5,117.2121,18.8995,67.209,114.6771,2.7243,22.6215
4936,87.1675,20.6516,64.6456,107.1782,2.6902,20.6994
4936.5,79.2648,20.0746,62.545,104.6388,2.6697,14.2224
4937,67.1647,29.6239,60.7099,105.4286,2.6686,13.5099
4937.5,110.5812,34.3508,71.5097,120.4438,2.6627,16.338
4938,95.6343,16.9239,69.7493,119.6065,2.6474,24.513
4938.5,62.2077,14.4428,62.3507,103.8742,2.6502,17.1921
4939,70.2408,22.7427,62.4605,103.7489,2.6705,15.7603
4939.5,75.7136,30.8971,62.7897,105.9943,2.668,17.4342
4940,102.8791,27.5442,67.575,115.129,2.6657,22.0431
4940.5,108.2849,16.8019,70.1363,123.5164,2.6657,25.5162
4941,116.0519,12.6668,76.4801,137.1412,2.6456,32.3219
4941.5,110.2883,8.0213,74.4011,130.4386,2.6418,31.3206
4942,92.8333,7.4714,69.4936,118.3424,2.6563,27.4376
4942.5,76.2709,10.226,64.5006,111.3891,2.6792,23.0288
4943,70.666,16.1047,64.4234,113.5337,2.7029,20.5748
4943.5,97.4146,22.793,70.6022,124.92,2.6923,27.6719
4944,101.6607,12.7364,71.1799,126.7146,2.6852,28.2496
4944.5,81.3248,12.8602,67.5707,120.0174,2.6751,26.855
4945,83.9665,11.3738,66.8774,117.4124,2.7064,23.8286
4945.5,82.2246,17.1909,69.0541,120.6476,2.694,24.5625
4946,96.4445,10.1354,66.3899,119.2009,2.6816,24.8944
4946.5,103.2557,16.4734,69.3271,123.8447,2.7105,25.473
4947,103.5651,12.7218,72.6878,127.0285,2.6903,29.5091
4947.5,87.9435,8.295,65.5903,119.1483,2.6952,27.3908
4948,102.6631,7.2776,68.6586,124.3563,2.7274,27.5367
4948.5,114.6635,5.1984,71.0067,130.7276,2.7143,34.5056
4949,114.2794,9.1135,72.3736,132.5232,2.6906,37.7121
4949.5,113.9643,8.3329,70.0821,133.6036,2.6932,36.8802
4950,129.7198,10.1865,77.2407,145.3383,2.7155,37.6293
4950.5,123.6535,10.7914,77.4518,146.3725,2.7347,38.7629
4951,108.8954,7.2106,74.4837,141.1051,2.6389,38.3957
4951.5,103.2675,8.4714,76.3313,142.7892,2.7072,36.6197
4952,116.2502,8.5028,76.5452,141.952,2.711,37.6815
4952.5,108.7357,7.9017,73.1156,134.9442,2.6431,35.99
4953,100.4994,8.1838,70.437,133.6359,2.6566,32.7006
4953.5,110.3314,9.4745,75.4808,140.158,2.6642,30.685
4954,106.0276,12.0173,75.6006,140.7694,2.7145,32.7442
4954.5,103.3544,7.5052,73.0575,136.808,2.6665,34.673
4955,101.429,7.4947,75.3986,140.226,2.6494,34.2773
4955.5,105.6945,9.7405,74.517,136.598,2.6613,34.8248
4956,91.803,7.3252,72.7116,135.0001,2.6428,32.6656
4956.5,106.1976,7.9464,73.4973,137.7948,2.6714,32.2479
4957,114.8626,8.5979,75.6153,140.1863,2.6704,35.3557
4957.5,116.7009,8.7994,74.6533,141.4868,2.6566,35.6663
4958,112.8788,8.2377,75.2492,147.628,2.6407,38.1108
4958.5,122.9765,8.8386,76.8622,149.7813,2.6395,40.6721
4959,119.3511,8.3968,78.545,150.1441,2.7004,39.7296
4959.5,116.9463,6.5587,76.5986,139.8307,2.6476,40.9665
4960,98.3528,7.4972,70.506,126.8663,2.7245,38.0984
4960.5,99.2678,7.6255,66.3107,117.2244,2.7102,30.8452
4961,78.9808,10.8696,63.9728,116.7056,2.7121,25.3639
4961.5,103.7984,20.787,71.7663,125.0171,2.6699,25.0178
4962,85.863,14.0256,63.6723,113.8025,2.6108,29.1013
4962.5,71.6596,13.5086,64.4389,118.0075,2.6924,23.9597
4963,102.9727,25.5086,74.5005,134.3922,2.7205,24.5627
4963.5,98.036,11.559,70.0748,126.2054,2.6439,33.2889
4964,100.8844,8.6063,70.7025,127.968,2.6271,31.1187
4964.5,119.2646,11.773,74.9748,138.8261,2.6464,31.6576
4965,132.9833,11.574,76.4146,140.7431,2.6487,38.206
4965.5,114.1233,8.0038,71.6869,135.0818,2.6057,39.4657
4966,132.3253,8.0333,76.6661,142.4454,2.6664,37.542
4966.5,140.2097,11.2078,78.4298,147.3902,2.666,38.6442
4967,126.0443,9.4963,72.6818,128.4856,2.6093,42.7034
4967.5,99.0579,9.5333,63.5206,110.3389,2.6552,41.1723
4968,91.0317,13.8435,62.6087,104.271,2.7565,26.6953
4968.5,75.8968,27.0873,62.7204,106.1493,2.6974,18.0022
4969,74.6567,24.6705,64.64,111.972,2.687,16.1272
4969.5,86.3033,20.2,64.8722,115.4962,2.6555,19.8937
4970,114.3887,26.1951,72.5834,124.6395,2.6718,21.2147
4970.5,87.4048,13.7111,69.3693,120.1557,2.6265,27.8831
4971,82.3895,14.7782,64.0151,113.6342,2.6656,23.2368
4971.5,97.5999,16.2234,70.3296,120.6019,2.66,21.4561
4972,82.8982,17.9864,64.617,111.7552,2.6503,23.7808
4972.5,79.4088,13.8593,64.3022,111.0279,2.6314,19.1881
4973,89.1438,28.718,66.2048,111.971,2.6996,18.6693
4973.5,85.7094,18.8779,64.9013,112.0457,2.6484,20.8163
4974,89.0536,19.6834,66.4748,112.0466,2.6639,20.1884
4974.5,81.482,17.0366,64.7798,111.2579,2.6488,20.1473
4975,74.337,18.5863,62.8423,105.2307,2.6879,18.7074
4975.5,77.9263,20.8262,64.6401,110.845,2.6374,17.1482
4976,73.9061,31.9523,62.5152,105.4629,2.7075,18.5865
4976.5,69.886,18.4136,63.1143,105.0196,2.663,16.5476
4977,80.3367,25.6394,64.701,111.9541,2.6423,16.1706
4977.5,74.0626,24.5423,64.2186,107.0173,2.6762,18.8355
4978,75.1355,17.2349,62.4497,107.2208,2.6545,18.6062
4978.5,87.9708,18.0543,66.8514,112.4415,2.6928,16.7566
4979,85.112,16.7383,64.5607,111.2918,2.6489,20.1727
4979.5,79.6818,13.4671,64.5026,111.0714,2.6638,18.804
4980,94.816,17.353,66.6139,115.2794,2.6822,18.6674
4980.5,90.2863,17.65,67.1486,114.4416,2.6748,20.1873
4981,83.6961,15.7786,65.7266,112.7336,2.6554,20.8167
4981.5,65.3917,18.3059,63.2656,106.6326,2.644,19.4528
4982,63.193,20.0031,59.4901,104.1188,2.6462,14.6653
4982.5,72.4215,34.5278,61.1,103.9904,2.6975,12.8101
4983,90.1608,36.2594,66.474,112.0199,2.6773,14.2695
4983.5,84.1332,30.3456,65.1421,111.8845,2.6623,20.086
4984,97.516,15.8047,65.9141,114.7651,2.6447,20.2966
4984.5,114.0912,25.1595,72.9499,126.2916,2.665,24.4034
4985,100.3878,13.5342,70.6496,121.2947,2.6263,27.3166
4985.5,83.9154,9.5772,64.8091,111.8135,2.6536,26.1753
4986,77.3395,13.0623,64.4177,106.3955,2.6679,18.7049
4986.5,67.7592,20.6513,61.4891,104.8526,2.6582,16.5915
4987,79.654,24.2332,65.4164,111.3852,2.6862,16.0361
4987.5,93.5277,29.5252,67.4688,115.0054,2.6768,17.4072
4988,91.7764,14.3287,68.762,120.3418,2.6546,22.5349
4988.5,99.4421,12.6487,68.9259,117.3577,2.6687,25.4452
4989,89.1627,12.1924,67.8853,114.4697,2.6701,23.7998
4989.5,81.2428,13.1936,65.855,112.2256,2.6594,22.4497
4990,98.755,15.3892,68.5432,114.4554,2.6635,20.091
4990.5,89.5705,14.9822,66.3602,110.6662,2.6336,22.2544
4991,72.257,16.4318,61.509,104.2343,2.6496,19.628
4991.5,82.2308,19.6246,64.5236,105.7526,2.6715,17.1404
4992,69.4947,28.9512,62.36,104.8018,2.635,16.7931
4992.5,59.9102,24.4177,61.4044,103.7707,2.6572,15.2542
4993,68.7472,31.044,63.2979,104.2352,2.6824,14.0822
4993.5,60.7908,30.3388,60.0298,103.7334,2.684,15.5613
4994,59.8838,25.1833,61.109,103.5228,2.6539,13.3453
4994.5,59.5601,38.514,60.3902,104.174,2.674,13.5143
4995,71.2387,39.9102,64.292,104.9489,2.6929,13.1774
4995.5,64.3981,23.0889,62.6422,104.9262,2.6561,15.7705
4996,69.2615,26.1572,63.2383,105.2367,2.6829,14.7885
4996.5,68.9612,22.2598,64.2966,105.9789,2.6666,15.9981
4997,65.4123,21.8519,61.7952,104.0426,2.6939,15.9115
4997.5,76.1378,18.497,64.5005,105.4744,2.6648,16.3231
4998,65.7156,28.0118,62.4498,105.9907,2.6455,15.4108
4998.5,72.8834,19.9419,64.7341,109.3357,2.663,16.656
4999,59.2312,19.9297,62.3105,106.3548,2.6813,17.2203
4999.5,70.8541,18.2522,64.3364,111.8093,2.6794,15.9044
5000,72.1481,21.6433,64.6779,112.0627,2.6817,16.5074
5000.5,80.8769,20.1622,65.9699,114.6826,2.6889,17.728
5001,85.029,20.323,66.6644,113.1542,2.6845,18.0767
5001.5,67.6957,14.0347,62.4898,107.0716,2.6697,21.6959
5002,84.5609,19.5675,65.5706,112.1986,2.6845,17.6684
5002.5,77.1527,24.7176,65.2129,113.189,2.6765,17.3457
5003,78.6549,16.6532,66.3119,113.6795,2.6769,19.7086
5003.5,74.0579,18.6692,64.1433,113.7797,2.6737,19.9918
5004,80.1613,16.2647,66.4004,114.5369,2.693,20.2095
5004.5,83.9372,14.3552,66.486,114.0046,2.675,21.472
5005,79.4837,15.4958,64.9192,112.1559,2.6788,21.1909
5005.5,76.5818,17.0598,64.5791,112.8373,2.6603,19.6823
5006,91.0313,17.2055,66.5183,112.1646,2.6901,20.0659
5006.5,69.3955,14.9258,61.4485,107.2773,2.662,19.8198
5007,72.0018,19.6184,62.9577,105.4074,2.7417,16.7378
5007.5,73.0774,20.9583,62.9124,104.3035,2.7009,16.022
5008,74.6089,23.2445,62.604,106.6941,2.6686,15.6805
5008.5,78.9965,21.6387,61.3278,112.8098,2.6801,16.1588
5009,86.9182,19.9863,68.332,119.7501,2.6899,17.6699
5009.5,90.4603,15.1694,68.621,127.6509,2.7273,25.2286
5010,87.1155,12.9571,67.3124,124.1584,2.6772,26.9951
5010.5,86.8179,12.5234,68.331,127.1926,2.6999,25.747
5011,97.8212,12.1652,70.6218,130.928,2.7058,26.4553
5011.5,97.2567,10.2765,70.354,127.241,2.6529,29.1843
5012,88.8902,9.8703,68.9949,125.496,2.6644,27.5646
5012.5,101.1477,9.641,70.5388,124.6593,2.6949,26.6392
5013,91.6003,9.4045,67.1476,120.6534,2.6681,26.5218
5013.5,83.3558,11.1951,66.459,120.0755,2.6791,24.2483
5014,92.1015,14.0548,68.599,123.1789,2.7151,22.6989
5014.5,86.7706,10.615,68.1935,120.7135,2.6973,25.0254
5015,78.4392,9.5427,64.4396,113.6132,2.7248,22.2826
5015.5,83.5603,17.3066,64.5651,113.4641,2.7064,20.64
5016,97.3881,18.039,68.4865,119.6716,2.6686,21.1276
5016.5,98.9281,14.6849,68.3504,119.9471,2.6429,23.7617
5017,78.8576,13.9052,64.9615,115.0568,2.6613,23.4023
5017.5,85.2176,15.802,68.0912,119.2928,2.7071,22.7406
5018,83.0212,16.419,64.4794,112.9867,2.6783,24.3525
5018.5,74.371,16.9164,64.3366,111.8971,2.711,19.8697
5019,79.0749,20.6272,64.4693,112.401,2.6972,19.568
5019.5,78.457,16.225,65.6324,113.9156,2.7235,20.8846
5020,79.3007,16.3578,63.4108,113.8854,2.7278,22.0358
5020.5,83.8302,16.6534,65.2482,112.0371,2.7881,20.9174
5021,74.951,15.4502,64.3779,106.0242,2.7114,18.7652
5021.5,70.1217,19.121,62.4495,104.9757,2.6565,17.0012
5022,69.3613,25.6563,62.4908,104.4219,2.6556,16.1908
5022.5,64.6245,28.717,61.2423,102.6646,2.683,15.5164
5023,68.6781,29.1823,62.2771,103.8097,2.6736,14.8193
5023.5,80.998,28.4769,64.4114,106.6643,2.6493,16.9815
5024,84.9805,22.6555,64.4763,111.3879,2.6597,19.502
5024.5,85.692,20.6801,66.8548,112.7209,2.7156,19.9738
5025,71.2565,16.9567,63.1476,107.1177,2.6581,19.9003
5025.5,78.7621,19.709,64.4957,105.3979,2.7457,19.2048
5026,77.79,20.046,62.404,103.8627,2.7238,17.2169
5026.5,70.2453,22.8397,62.7782,101.7302,2.7294,15.8208
5027,69.9014,16.1365,60.6378,98.9427,2.6588,13.4799
